Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,imu_string
1711642359.1891723,0,1711642359,188431024,imu1_frame,0,0,0,,0.8008253026691697,0.094678924,0.26974435461715507,-0.526262975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.03006,0.013652,-0.19066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.858,-0.332,-9.487,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2107,-0.1415,-0.4112,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+078.383,-002.581,+001.208,+00.2107,-00.1415,-00.4112,-00.858,-00.332,-09.487,-00.030060,+00.013652,-00.190661*65\r\n'"
1711642359.2146165,0,1711642359,213956356,imu1_frame,0,0,0,,0.8116717578911861,-0.016225121,0.34626204381717146,-0.470136469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.030006,0.008778,-0.19129,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.795,-0.629,-9.49,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2131,-0.1453,-0.4054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+078.106,-002.563,+001.181,+00.2131,-00.1453,-00.4054,-00.795,-00.629,-09.490,-00.030006,+00.008778,-00.191292*6D\r\n'"
1711642359.2387333,0,1711642359,238053083,imu1_frame,0,0,0,,0.8059549260066633,-0.131833366,0.4103002035479525,-0.405845246,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.016122,0.001088,-0.20194,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.925,-0.609,-9.322,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2107,-0.1391,-0.4126,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+077.825,-002.554,+001.158,+00.2107,-00.1391,-00.4126,-00.925,-00.609,-09.322,-00.016122,+00.001088,-00.201947*60\r\n'"
1711642359.2649176,0,1711642359,264002561,imu1_frame,0,0,0,,0.7781131134914174,-0.251234723,0.46518805813536734,-0.339147707,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.007222,-0.006444,-0.2127,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.803,-0.728,-9.429,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2131,-0.1429,-0.4181,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+077.527,-002.555,+001.154,+00.2131,-00.1429,-00.4181,-00.803,-00.728,-09.429,-00.007222,-00.006444,-00.212703*6F\r\n'"
1711642359.2892618,0,1711642359,287951707,imu1_frame,0,0,0,,0.7262287581640126,-0.367382905,0.5131933477567889,-0.272496202,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007276,-0.013719,-0.22244,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.915,-0.644,-9.432,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2156,-0.1367,-0.4138,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+077.214,-002.565,+001.173,+00.2156,-00.1367,-00.4138,-00.915,-00.644,-09.432,+00.007276,-00.013719,-00.222442*6A\r\n'"
1711642359.3149815,0,1711642359,312898397,imu1_frame,0,0,0,,0.6512001218798406,-0.472575967,0.5565425400702938,-0.207052547,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.022887,-0.016815,-0.23093,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.024,-0.632,-9.605,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2168,-0.138,-0.4138,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+076.891,-002.584,+001.216,+00.2168,-00.1380,-00.4138,-01.024,-00.632,-09.605,+00.022887,-00.016815,-00.230933*67\r\n'"
1711642359.3386858,0,1711642359,338031291,imu1_frame,0,0,0,,0.5536905990712047,-0.561431076,0.5993003254037379,-0.138061536,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.037896,-0.018252,-0.23603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.02,-0.598,-9.634,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2156,-0.1317,-0.4181,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+076.552,-002.608,+001.284,+00.2156,-00.1317,-00.4181,-01.020,-00.598,-09.634,+00.037896,-00.018252,-00.236034*66\r\n'"
1711642359.3654563,0,1711642359,364512205,imu1_frame,0,0,0,,0.4413432976979038,-0.627219629,0.6390355862939643,-0.058695403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.049791,-0.020737,-0.248,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.237,-0.624,-9.38,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2157,-0.123,-0.4096,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+076.204,-002.629,+001.367,+00.2157,-00.1230,-00.4096,-01.237,-00.624,-09.380,+00.049791,-00.020737,-00.248005*62\r\n'"
1711642359.3894928,0,1711642359,388620615,imu1_frame,0,0,0,,0.3186981154612181,-0.671057422,0.6686385970030447,0.032184990069384106,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.035719,-0.014687,-0.23348,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.283,-0.706,-9.721,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2169,-0.1293,-0.4209,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+075.849,-002.653,+001.453,+00.2169,-00.1293,-00.4209,-01.283,-00.706,-09.721,+00.035719,-00.014687,-00.233489*64\r\n'"
1711642359.4136744,0,1711642359,412684917,imu1_frame,0,0,0,,0.20197714277185008,-0.696344192,0.6759192907389313,0.13207237672648378,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.016441,-0.009937,-0.22079,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.097,-0.824,-9.453,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2169,-0.1256,-0.4152,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+075.514,-002.667,+001.513,+00.2169,-00.1256,-00.4152,-01.097,-00.824,-09.453,+00.016441,-00.009937,-00.220798*6F\r\n'"
1711642359.4387484,0,1711642359,438169002,imu1_frame,0,0,0,,0.088672253,-0.709065043,0.6594305828832698,0.23348512310577269,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005038,-0.011832,-0.21889,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.162,-0.935,-9.193,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2193,-0.1281,-0.4208,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+075.193,-002.677,+001.547,+00.2193,-00.1281,-00.4208,-01.162,-00.935,-09.193,+00.005038,-00.011832,-00.218895*68\r\n'"
1711642359.464001,0,1711642359,462992668,imu1_frame,0,0,0,,-0.023586466,-0.709506144,0.6228047242725051,0.3288753352317324,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.010115,-0.012872,-0.21005,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.344,-1.005,-9.372,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2194,-0.1219,-0.4165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+074.883,-002.689,+001.562,+00.2194,-00.1219,-00.4165,-01.344,-01.005,-09.372,-00.010115,-00.012872,-00.210053*68\r\n'"
1711642359.4897375,0,1711642359,489186286,imu1_frame,0,0,0,,-0.133360353,-0.697601187,0.5694442360031956,0.41388508309677874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.009802,-0.011177,-0.20671,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.35,-1.134,-9.532,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.223,-0.117,-0.4192,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+074.585,-002.702,+001.561,+00.2230,-00.1170,-00.4192,-01.350,-01.134,-09.532,-00.009802,-00.011177,-00.206712*62\r\n'"
1711642359.513688,0,1711642359,513070344,imu1_frame,0,0,0,,-0.237315088,-0.664657676,0.5078507522858553,0.4939628897721303,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001437,-0.008924,-0.21215,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.225,-0.866,-9.443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.223,-0.1208,-0.415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+074.282,-002.713,+001.575,+00.2230,-00.1208,-00.4150,-01.225,-00.866,-09.443,+00.001437,-00.008924,-00.212152*6B\r\n'"
1711642359.5382218,0,1711642359,537585973,imu1_frame,0,0,0,,-0.333475703,-0.616462139,0.4346515289451605,0.5655496745383463,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.004396,-0.012291,-0.20953,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.299,-0.928,-9.287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2218,-0.1145,-0.4221,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+073.979,-002.722,+001.590,+00.2218,-00.1145,-00.4221,-01.299,-00.928,-09.287,-00.004396,-00.012291,-00.209530*66\r\n'"
1711642359.564354,0,1711642359,563443422,imu1_frame,0,0,0,,-0.425767815,-0.559985183,0.34764946770634775,0.6199017746830648,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.02333,-0.012831,-0.20419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.173,-0.954,-9.243,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2255,-0.1134,-0.4135,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+073.684,-002.732,+001.582,+00.2255,-00.1134,-00.4135,-01.173,-00.954,-09.243,-00.023330,-00.012831,-00.204195*6B\r\n'"
1711642359.5901504,0,1711642359,589186906,imu1_frame,0,0,0,,-0.512270099,-0.494353886,0.2506574939793157,0.6560216472191016,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.031269,-0.005593,-0.20421,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.336,-1.003,-9.595,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2242,-0.1183,-0.4262,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+073.395,-002.739,+001.556,+00.2242,-00.1183,-00.4262,-01.336,-01.003,-09.595,-00.031269,-00.005593,-00.204216*67\r\n'"
1711642359.6137104,0,1711642359,613146066,imu1_frame,0,0,0,,-0.588682619,-0.416133964,0.14881317406646136,0.6768603527994964,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.029869,-0.005629,-0.20583,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.451,-0.967,-9.582,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2242,-0.1196,-0.4149,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+073.105,-002.743,+001.528,+00.2242,-00.1196,-00.4149,-01.451,-00.967,-09.582,-00.029869,-00.005629,-00.205830*62\r\n'"
1711642359.6395352,0,1711642359,638890027,imu1_frame,0,0,0,,-0.649327402,-0.326924325,0.048819567485928334,0.6849168278836809,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.02474,-0.006447,-0.20061,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.26,-0.566,-9.414,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2266,-0.1159,-0.4191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+072.818,-002.747,+001.509,+00.2266,-00.1159,-00.4191,-01.260,-00.566,-09.414,-00.024740,-00.006447,-00.200619*66\r\n'"
1711642359.6647136,0,1711642359,663496255,imu1_frame,0,0,0,,-0.694653488,-0.229150353,-0.04766676,0.6802018284534157,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.019344,-0.0093,-0.19735,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.334,-0.538,-9.39,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2266,-0.1159,-0.4177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+072.534,-002.754,+001.495,+00.2266,-00.1159,-00.4177,-01.334,-00.538,-09.390,-00.019344,-00.009300,-00.197354*6F\r\n'"
1711642359.6896112,0,1711642359,688832521,imu1_frame,0,0,0,,-0.725512447,-0.125593847,-0.139464531,0.6621234924070412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.025613,-0.009426,-0.1941,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.27,-0.542,-9.552,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2315,-0.1111,-0.4175,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+072.254,-002.764,+001.480,+00.2315,-00.1111,-00.4175,-01.270,-00.542,-09.552,-00.025613,-00.009426,-00.194101*6C\r\n'"
1711642359.716327,0,1711642359,714801549,imu1_frame,0,0,0,,-0.743292066,-0.01991969,-0.228032102,0.6285868844252936,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.030203,-0.007178,-0.19017,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.409,-0.575,-9.299,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2279,-0.1122,-0.4204,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+071.977,-002.769,+001.457,+00.2279,-00.1122,-00.4204,-01.409,-00.575,-09.299,-00.030203,-00.007178,-00.190179*6A\r\n'"
1711642359.7398047,0,1711642359,739187002,imu1_frame,0,0,0,,-0.749208946,0.089093514,-0.306948634,0.5801127790640508,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.036285,-0.007109,-0.18907,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.428,-0.707,-9.499,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2303,-0.116,-0.4302,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+071.705,-002.777,+001.422,+00.2303,-00.1160,-00.4302,-01.428,-00.707,-09.499,-00.036285,-00.007109,-00.189074*69\r\n'"
1711642359.7654116,0,1711642359,764624118,imu1_frame,0,0,0,,-0.738540419,0.19824493745892732,-0.376148235,0.5232298722200096,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.032663,-0.010414,-0.18876,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.328,-0.767,-9.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2316,-0.1061,-0.4245,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+071.435,-002.786,+001.389,+00.2316,-00.1061,-00.4245,-01.328,-00.767,-09.375,-00.032663,-00.010414,-00.188765*62\r\n'"
1711642359.7895045,0,1711642359,788666009,imu1_frame,0,0,0,,-0.709495769,0.30198409772766255,-0.438530423,0.46164101413162056,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.021631,-0.006572,-0.18931,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.415,-0.656,-9.439,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2304,-0.1036,-0.4288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+071.165,-002.791,+001.368,+00.2304,-00.1036,-00.4288,-01.415,-00.656,-09.439,-00.021631,-00.006572,-00.189314*6E\r\n'"
1711642359.8162367,0,1711642359,815040349,imu1_frame,0,0,0,,-0.66182456,0.3976002385927372,-0.495627386,0.3978137696330003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.010855,-0.004072,-0.19008,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.674,-0.575,-9.61,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2281,-0.0911,-0.4248,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+070.892,-002.795,+001.365,+00.2281,-00.0911,-00.4248,-01.674,-00.575,-09.610,-00.010855,-00.004072,-00.190085*6E\r\n'"
1711642359.8407717,0,1711642359,840171337,imu1_frame,0,0,0,,-0.597508028,0.4824153313790047,-0.548693331,0.3304470196772117,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.003702,-0.003781,-0.19622,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.701,-0.724,-9.4,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2305,-0.0974,-0.4289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+070.614,-002.798,+001.379,+00.2305,-00.0974,-00.4289,-01.701,-00.724,-09.400,+00.003702,-00.003781,-00.196223*66\r\n'"
1711642359.8640401,0,1711642359,863460063,imu1_frame,0,0,0,,-0.519345609,0.5571193642122707,-0.595551703,0.255374864,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004781,-0.003031,-0.20252,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.606,-0.752,-9.324,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2305,-0.0961,-0.4275,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+070.328,-002.801,+001.400,+00.2305,-00.0961,-00.4275,-01.606,-00.752,-09.324,+00.004781,-00.003031,-00.202528*69\r\n'"
1711642359.889209,0,1711642359,888705730,imu1_frame,0,0,0,,-0.43047551,0.6239752559682102,-0.629528302,0.17041077456100195,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.008965,-0.005903,-0.20019,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.461,-0.704,-9.276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2329,-0.095,-0.4274,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+070.036,-002.806,+001.412,+00.2329,-00.0950,-00.4274,-01.461,-00.704,-09.276,-00.008965,-00.005903,-00.200191*6E\r\n'"
1711642359.9150074,0,1711642359,914261579,imu1_frame,0,0,0,,-0.333040738,0.6838330808222975,-0.644581116,0.077274637,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.020084,-0.009129,-0.20669,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.401,-0.969,-8.891,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2329,-0.0925,-0.4316,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+069.742,-002.812,+001.404,+00.2329,-00.0925,-00.4316,-01.401,-00.969,-08.891,-00.020084,-00.009129,-00.206694*62\r\n'"
1711642359.9404335,0,1711642359,939871549,imu1_frame,0,0,0,,-0.224342263,0.7353105193347858,-0.639288433,-0.01729996,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.030388,-0.012548,-0.21356,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.421,-1.177,-8.95,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2341,-0.0937,-0.4287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+069.445,-002.824,+001.378,+00.2341,-00.0937,-00.4287,-01.421,-01.177,-08.950,-00.030388,-00.012548,-00.213567*6F\r\n'"
1711642359.9651532,0,1711642359,964398145,imu1_frame,0,0,0,,-0.10483302,0.7706952326308633,-0.618861664,-0.109768559,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.031905,-0.014888,-0.21872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.419,-1.249,-9.102,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2366,-0.0851,-0.4202,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+069.142,-002.838,+001.349,+00.2366,-00.0851,-00.4202,-01.419,-01.249,-09.102,-00.031905,-00.014888,-00.218724*67\r\n'"
1711642359.9888124,0,1711642359,987935066,imu1_frame,0,0,0,,0.022789948,0.7853782296368542,-0.587402944,-0.193957306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.029784,-0.020114,-0.21639,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.312,-0.91,-9.252,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.233,-0.0813,-0.4232,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+068.837,-002.860,+001.324,+00.2330,-00.0813,-00.4232,-01.312,-00.910,-09.252,-00.029784,-00.020114,-00.216396*67\r\n'"
1711642360.0149837,0,1711642360,13863325,imu1_frame,0,0,0,,0.1563180554870191,0.7794242903410059,-0.544450624,-0.267648947,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.039345,-0.025996,-0.21042,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.3,-0.787,-9.524,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2379,-0.0827,-0.4159,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+068.530,-002.892,+001.295,+00.2379,-00.0827,-00.4159,-01.300,-00.787,-09.524,-00.039345,-00.025996,-00.210420*69\r\n'"
