%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter,field.hdop,field.gngga_read,field.fix_quality
1708068579144350067,185,1708102412000000000,GPS1_Frame,42.33823877166667,-71.08650832,23.176,328114.8698259751,4689439.976674557,19,T,0.8,,5
1708068580401850899,186,1708102413000000000,GPS1_Frame,42.338238911666664,-71.086507995,23.22,328114.8969818278,4689439.99156351,19,T,0.8,,4
1708068581662044899,187,1708102414000000000,GPS1_Frame,42.338238911666664,-71.08650799333333,23.22,328114.8971191341,4689439.991560142,19,T,0.8,,4
1708068582924223033,188,1708102415000000000,GPS1_Frame,42.338238911666664,-71.08650799333333,23.22,328114.8971191341,4689439.991560142,19,T,0.8,,4
1708068584181177330,189,1708102416000000000,GPS1_Frame,42.338238911666664,-71.08650799333333,23.22,328114.8971191341,4689439.991560142,19,T,0.8,,4
1708068585436661040,190,1708102417000000000,GPS1_Frame,42.338238911666664,-71.08650799333333,23.22,328114.8971191341,4689439.991560142,19,T,0.8,,4
1708068586694426083,191,1708102418000000000,GPS1_Frame,42.338238911666664,-71.08650799333333,23.22,328114.8971191341,4689439.991560142,19,T,0.8,,4
1708068587950098452,192,1708102419000000000,GPS1_Frame,42.338238911666664,-71.08650799333333,23.22,328114.8971191341,4689439.991560142,19,T,0.8,,4
1708068589206711131,193,1708102420000000000,GPS1_Frame,42.338238911666664,-71.08650799333333,23.22,328114.8971191341,4689439.991560142,19,T,0.8,,4
1708068590465958305,194,1708102421000000000,GPS1_Frame,42.338238911666664,-71.08650799333333,23.22,328114.8971191341,4689439.991560142,19,T,0.8,,4
1708068591724630507,195,1708102422000000000,GPS1_Frame,42.338238911666664,-71.08650799333333,23.22,328114.8971191341,4689439.991560142,19,T,0.8,,4
1708068592978830138,196,1708102423000000000,GPS1_Frame,42.338238911666664,-71.086507995,23.22,328114.8969818278,4689439.99156351,19,T,0.8,,4
1708068594590634363,197,1708102424000000000,GPS1_Frame,42.338238911666664,-71.086507995,23.22,328114.8969818278,4689439.99156351,19,T,0.8,,4
1708068595848102660,198,1708102425000000000,GPS1_Frame,42.33823891,-71.086507995,23.22,328114.89697728655,4689439.99137844,19,T,0.8,,4
1708068597104186694,199,1708102426000000000,GPS1_Frame,42.33823891,-71.086507995,23.22,328114.89697728655,4689439.99137844,19,T,0.8,,4
1708068598359754549,200,1708102427000000000,GPS1_Frame,42.33823891,-71.086507995,23.22,328114.89697728655,4689439.99137844,19,T,0.8,,4
1708068599620651714,201,1708102428000000000,GPS1_Frame,42.33823891,-71.086507995,23.22,328114.89697728655,4689439.99137844,19,T,0.8,,4
1708068600883743060,202,1708102429000000000,GPS1_Frame,42.33823891,-71.086507995,23.22,328114.89697728655,4689439.99137844,19,T,0.8,,4
1708068602141346845,203,1708102430000000000,GPS1_Frame,42.33823891,-71.086507995,23.22,328114.89697728655,4689439.99137844,19,T,0.8,,4
1708068603398242993,204,1708102431000000000,GPS1_Frame,42.33823891,-71.086507995,23.22,328114.89697728655,4689439.99137844,19,T,0.8,,4
1708068604654133434,205,1708102432000000000,GPS1_Frame,42.33823891,-71.086507995,23.22,328114.89697728655,4689439.99137844,19,T,0.8,,4
1708068605912322888,206,1708102433000000000,GPS1_Frame,42.33823891,-71.086507995,23.22,328114.89697728655,4689439.99137844,19,T,0.8,,4
1708068607170473617,207,1708102434000000000,GPS1_Frame,42.33823891,-71.086507995,23.22,328114.89697728655,4689439.99137844,19,T,0.8,,4
1708068608426105874,208,1708102435000000000,GPS1_Frame,42.33823891,-71.086507995,23.22,328114.89697728655,4689439.99137844,19,T,0.8,,4
1708068609682561818,209,1708102436000000000,GPS1_Frame,42.33823891,-71.086507995,23.22,328114.89697728655,4689439.99137844,19,T,0.8,,4
1708068610943085207,210,1708102437000000000,GPS1_Frame,42.33823891,-71.086507995,23.22,328114.89697728655,4689439.99137844,19,T,0.8,,4
1708068612200504393,211,1708102438000000000,GPS1_Frame,42.33823890833333,-71.08650799666667,23.22,328114.89683544124,4689439.991196738,19,T,0.8,,4
1708068613465568651,212,1708102439000000000,GPS1_Frame,42.33823890833333,-71.08650799666667,23.22,328114.89683544124,4689439.991196738,19,T,0.8,,4
1708068614721819261,213,1708102440000000000,GPS1_Frame,42.33823890833333,-71.08650799666667,23.22,328114.89683544124,4689439.991196738,19,T,0.8,,4
1708068615977382895,214,1708102441000000000,GPS1_Frame,42.33823890833333,-71.08650799666667,23.22,328114.89683544124,4689439.991196738,19,T,0.8,,4
1708068617252233855,215,1708102442000000000,GPS1_Frame,42.33823890833333,-71.08650799666667,23.22,328114.89683544124,4689439.991196738,19,T,0.8,,4
1708068618522634191,216,1708102443000000000,GPS1_Frame,42.33823890833333,-71.08650799666667,23.22,328114.89683544124,4689439.991196738,19,T,0.8,,4
1708068619796870052,217,1708102444000000000,GPS1_Frame,42.33823890833333,-71.08650799666667,23.22,328114.89683544124,4689439.991196738,19,T,0.8,,4
1708068621050062139,218,1708102445000000000,GPS1_Frame,42.33823890833333,-71.08650799666667,23.22,328114.89683544124,4689439.991196738,19,T,0.8,,4
1708068622313001788,219,1708102446000000000,GPS1_Frame,42.33823890833333,-71.08650799666667,23.22,328114.89683544124,4689439.991196738,19,T,0.8,,4
1708068623575273958,220,1708102447000000000,GPS1_Frame,42.33823890666667,-71.08650799666667,23.22,328114.8968309,4689439.991011669,19,T,0.8,,4
1708068624834027022,221,1708102448000000000,GPS1_Frame,42.33823890666667,-71.08650799666667,23.22,328114.8968309,4689439.991011669,19,T,0.8,,4
1708068626099180952,222,1708102449000000000,GPS1_Frame,42.33823890666667,-71.08650799666667,23.22,328114.8968309,4689439.991011669,19,T,0.8,,4
1708068627353416275,223,1708102450000000000,GPS1_Frame,42.33823890666667,-71.08650799666667,23.22,328114.8968309,4689439.991011669,19,T,0.8,,4
1708068628611751151,224,1708102451000000000,GPS1_Frame,42.33823890666667,-71.08650799666667,23.22,328114.8968309,4689439.991011669,19,T,0.8,,4
1708068629880145185,225,1708102452000000000,GPS1_Frame,42.33823890666667,-71.08650799666667,23.22,328114.8968309,4689439.991011669,19,T,0.8,,4
1708068631130640670,226,1708102453000000000,GPS1_Frame,42.33823890666667,-71.08650799666667,23.22,328114.8968309,4689439.991011669,19,T,0.8,,4
1708068632387344170,227,1708102454000000000,GPS1_Frame,42.33823890666667,-71.08650799666667,23.22,328114.8968309,4689439.991011669,19,T,0.8,,4
1708068633654058874,228,1708102455000000000,GPS1_Frame,42.33823890666667,-71.08650799666667,23.22,328114.8968309,4689439.991011669,19,T,0.8,,4
1708068634900452834,229,1708102456000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068636159194411,230,1708102457000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068637418338429,231,1708102458000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068638677736769,232,1708102459000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068639934082978,233,1708102460000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068641198145989,234,1708102461000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068642458995079,235,1708102462000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068643717952130,236,1708102463000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068644977279922,237,1708102464000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068646251516502,238,1708102465000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068647512651952,239,1708102466000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068648786817724,240,1708102467000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068650026712314,241,1708102468000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068651283007220,242,1708102469000000000,GPS1_Frame,42.338238905,-71.08650799666667,23.22,328114.89682635886,4689439.990826596,19,T,0.8,,4
1708068652541471304,243,1708102470000000000,GPS1_Frame,42.338238903333334,-71.08650799666667,23.22,328114.8968218176,4689439.990641527,19,T,0.8,,4
1708068653799304372,244,1708102471000000000,GPS1_Frame,42.338238903333334,-71.08650799666667,23.22,328114.8968218176,4689439.990641527,19,T,0.8,,4
1708068655070688896,245,1708102472000000000,GPS1_Frame,42.338238903333334,-71.08650799666667,23.22,328114.8968218176,4689439.990641527,19,T,0.8,,4
1708068656326709414,246,1708102473000000000,GPS1_Frame,42.338238903333334,-71.08650799666667,23.22,328114.8968218176,4689439.990641527,19,T,0.8,,4
1708068657580109690,247,1708102474000000000,GPS1_Frame,42.338238903333334,-71.08650799666667,23.22,328114.8968218176,4689439.990641527,19,T,0.8,,4
1708068658838906269,248,1708102475000000000,GPS1_Frame,42.338238903333334,-71.08650799666667,23.22,328114.8968218176,4689439.990641527,19,T,0.8,,4
1708068660091403786,249,1708102476000000000,GPS1_Frame,42.338238903333334,-71.08650799666667,23.22,328114.8968218176,4689439.990641527,19,T,0.8,,4
1708068661379294241,250,1708102477000000000,GPS1_Frame,42.338238903333334,-71.08650799666667,23.22,328114.8968218176,4689439.990641527,19,T,0.8,,4
1708068662632476030,251,1708102478000000000,GPS1_Frame,42.338238903333334,-71.08650799666667,23.22,328114.8968218176,4689439.990641527,19,T,0.8,,4
1708068663889313089,252,1708102479000000000,GPS1_Frame,42.338238903333334,-71.08650799666667,23.22,328114.8968218176,4689439.990641527,19,T,0.8,,4
1708068665152200426,253,1708102480000000000,GPS1_Frame,42.338238901666664,-71.08650799833333,23.22,328114.8966799723,4689439.990459826,19,T,0.8,,4
1708068666413885466,254,1708102481000000000,GPS1_Frame,42.338238901666664,-71.08650799833333,23.22,328114.8966799723,4689439.990459826,19,T,0.8,,4
